Date,AAPL,AMZN,AXP,BAC,GOOG,GS,Unknown,MS,MSFT
2021-03-31,122.1500015258789,154.70399475097656,141.44000244140625,38.689998626708984,103.43150329589844,327.0,152.22999572753906,77.66000366210938,235.77000427246094
2021-04-01,123.0,158.0500030517578,144.57000732421875,39.4900016784668,106.88749694824219,327.6400146484375,153.7100067138672,78.22000122070312,242.35000610351562
2021-04-05,125.9000015258789,161.3365020751953,146.05999755859375,39.79999923706055,111.27749633789062,323.5400085449219,153.6199951171875,78.0,249.07000732421875
2021-04-06,126.20999908447266,161.1909942626953,146.14999389648438,39.689998626708984,111.23750305175781,327.05999755859375,152.5399932861328,79.08999633789062,247.86000061035156
2021-04-07,127.9000015258789,163.96949768066406,147.1300048828125,40.04999923706055,112.48400115966797,326.54998779296875,154.92999267578125,79.04000091552734,249.89999389648438
2021-04-08,130.36000061035156,164.96499633789062,147.0399932861328,39.70000076293945,113.27200317382812,331.1400146484375,155.1199951171875,80.19999694824219,253.25
2021-04-09,133.0,168.61000061035156,147.77999877929688,39.9900016784668,114.29399871826172,330.80999755859375,156.27999877929688,80.72000122070312,255.85000610351562
2021-04-12,131.24000549316406,168.96949768066406,147.57000732421875,40.060001373291016,112.739501953125,331.8399963378906,155.9499969482422,80.18000030517578,255.91000366210938
2021-04-13,134.42999267578125,170.0,145.99000549316406,39.31999969482422,113.3635025024414,327.67999267578125,154.08999633789062,79.52999877929688,258.489990234375
2021-04-14,132.02999877929688,166.64999389648438,147.4199981689453,39.880001068115234,112.74199676513672,335.3500061035156,151.2100067138672,80.79000091552734,255.58999633789062
2021-04-15,134.5,168.95449829101562,148.52999877929688,38.7400016784668,114.83300018310547,338.54998779296875,152.1699981689453,80.81999969482422,259.5
2021-04-16,134.16000366210938,169.9720001220703,149.99000549316406,39.150001525878906,114.88800048828125,342.30999755859375,153.3000030517578,78.58999633789062,260.739990234375
2021-04-19,134.83999633789062,168.60049438476562,148.5399932861328,39.16999816894531,115.12000274658203,343.0899963378906,152.64999389648438,80.02999877929688,258.739990234375
2021-04-20,133.11000061035156,166.7344970703125,145.10000610351562,38.08000183105469,114.68150329589844,331.8800048828125,149.27000427246094,77.29000091552734,258.260009765625
2021-04-21,133.5,168.1009979248047,147.17999267578125,38.720001220703125,114.66449737548828,335.2699890136719,150.5399932861328,79.25,260.5799865722656
2021-04-22,131.94000244140625,165.45199584960938,147.16000366210938,38.36000061035156,113.39600372314453,330.8500061035156,147.3699951171875,78.29000091552734,257.1700134277344
2021-04-23,134.32000732421875,167.04400634765625,144.3300018310547,39.18000030517578,115.76499938964844,339.3500061035156,150.19000244140625,80.94999694824219,261.1499938964844
2021-04-26,134.72000122070312,170.4499969482422,150.33999633789062,39.40999984741211,116.33699798583984,343.5199890136719,150.55999755859375,81.5199966430664,261.54998779296875
2021-04-27,134.38999938964844,170.8715057373047,150.36000061035156,39.880001068115234,115.35600280761719,346.6300048828125,151.25,81.95999908447266,261.9700012207031
2021-04-28,133.5800018310547,172.9250030517578,152.5399932861328,40.029998779296875,118.99549865722656,348.1099853515625,152.22999572753906,82.7300033569336,254.55999755859375
2021-04-29,133.47999572753906,173.5655059814453,154.6300048828125,41.11000061035156,121.49449920654297,352.9700012207031,155.19000244140625,83.63999938964844,252.50999450683594
2021-04-30,131.4600067138672,173.37100219726562,153.35000610351562,40.529998779296875,120.50599670410156,348.45001220703125,153.80999755859375,82.55000305175781,252.17999267578125
2021-05-03,132.5399932861328,169.32449340820312,154.8000030517578,40.560001373291016,119.75849914550781,350.1600036621094,153.36000061035156,82.45999908447266,251.86000061035156
2021-05-04,127.8499984741211,165.593505859375,154.52999877929688,41.0,117.7125015258789,349.8399963378906,155.47999572753906,82.63999938964844,247.7899932861328
2021-05-05,128.10000610351562,163.52699279785156,156.38999938964844,41.38999938964844,117.83699798583984,357.6199951171875,157.52000427246094,84.51000213623047,246.47000122070312
2021-05-06,129.74000549316406,165.31849670410156,156.8800048828125,42.0099983215332,119.06749725341797,365.9700012207031,160.69000244140625,86.83000183105469,249.72999572753906
2021-05-07,130.2100067138672,164.58050537109375,158.97999572753906,42.18000030517578,119.93450164794922,370.8900146484375,161.24000549316406,87.69999694824219,252.4600067138672
2021-05-10,126.8499984741211,159.52450561523438,158.67999267578125,42.04999923706055,117.08300018310547,368.67999267578125,161.22000122070312,86.47000122070312,247.17999267578125
2021-05-11,125.91000366210938,161.19549560546875,154.42999267578125,41.56999969482422,115.43800354003906,359.9200134277344,158.5399932861328,84.91999816894531,246.22999572753906
2021-05-12,122.7699966430664,157.5970001220703,152.3000030517578,41.18000030517578,111.9540023803711,354.3999938964844,157.4499969482422,83.68000030517578,239.0
2021-05-13,124.97000122070312,158.07350158691406,154.0800018310547,41.84000015258789,113.09850311279297,358.80999755859375,161.5,84.86000061035156,243.02999877929688
2021-05-14,127.44999694824219,161.14500427246094,157.14999389648438,42.36000061035156,115.80799865722656,368.7699890136719,164.00999450683594,87.3499984741211,248.14999389648438
2021-05-17,126.2699966430664,163.51950073242188,156.86000061035156,42.7400016784668,116.07050323486328,369.25,164.6699981689453,88.08999633789062,245.17999267578125
2021-05-18,124.8499984741211,161.61399841308594,154.99000549316406,42.15999984741211,115.17150115966797,364.55999755859375,162.35000610351562,86.97000122070312,243.0800018310547
2021-05-19,124.69000244140625,161.58999633789062,154.72999572753906,41.970001220703125,115.43550109863281,358.3800048828125,161.11000061035156,86.05000305175781,243.1199951171875
2021-05-20,127.30999755859375,162.38400268554688,155.52999877929688,41.869998931884766,117.80449676513672,359.7799987792969,160.8300018310547,86.47000122070312,246.47999572753906
2021-05-21,125.43000030517578,160.1540069580078,156.8699951171875,42.400001525878906,117.25499725341797,366.260009765625,162.66000366210938,88.33999633789062,245.1699981689453
2021-05-24,127.0999984741211,162.24949645996094,158.63999938964844,42.630001068115234,120.33350372314453,368.2900085449219,163.5399932861328,89.69000244140625,250.77999877929688
2021-05-25,126.9000015258789,162.95249938964844,158.00999450683594,42.0099983215332,120.45349884033203,364.510009765625,161.85000610351562,88.86000061035156,251.72000122070312
2021-05-26,126.8499984741211,163.25799560546875,158.5800018310547,42.040000915527344,121.67649841308594,367.3999938964844,161.8300018310547,89.3499984741211,251.49000549316406
2021-05-27,125.27999877929688,161.5054931640625,159.74000549316406,42.54999923706055,120.12550354003906,371.3699951171875,164.35000610351562,90.30000305175781,249.30999755859375
2021-05-28,124.61000061035156,161.15350341796875,160.1300048828125,42.38999938964844,120.5780029296875,372.0199890136719,164.24000549316406,90.94999694824219,249.67999267578125
2021-06-01,124.27999877929688,160.9324951171875,163.75999450683594,42.91999816894531,121.4905014038086,382.44000244140625,166.0500030517578,92.11000061035156,247.39999389648438
2021-06-02,125.05999755859375,161.69949340820312,164.1199951171875,42.939998626708984,121.06400299072266,383.44000244140625,166.05999755859375,92.76000213623047,247.3000030517578
2021-06-03,123.54000091552734,159.35049438476562,164.52000427246094,43.25,120.23049926757812,388.7200012207031,166.1699981689453,93.3499984741211,245.7100067138672
2021-06-04,125.88999938964844,160.31100463867188,165.0,43.27000045776367,122.58799743652344,391.45001220703125,166.44000244140625,93.95999908447266,250.7899932861328
2021-06-07,125.9000015258789,159.90049743652344,165.9199981689453,43.119998931884766,123.30449676513672,388.1600036621094,165.66000366210938,93.20999908447266,253.80999755859375
2021-06-08,126.73999786376953,163.20550537109375,166.50999450683594,42.880001068115234,124.14250183105469,384.70001220703125,165.0,92.79000091552734,252.57000732421875
2021-06-09,127.12999725341797,164.0574951171875,164.08999633789062,42.31999969482422,124.56999969482422,382.7799987792969,162.94000244140625,92.66999816894531,253.58999633789062
2021-06-10,126.11000061035156,167.4824981689453,162.22999572753906,41.689998626708984,126.08000183105469,373.94000244140625,160.39999389648438,91.68000030517578,257.239990234375
2021-06-11,127.3499984741211,167.3415069580078,164.50999450683594,41.86000061035156,125.69650268554688,378.04998779296875,160.2899932861328,92.05000305175781,257.8900146484375
2021-06-14,130.47999572753906,169.19349670410156,163.80999755859375,41.36000061035156,126.35199737548828,372.9200134277344,157.57000732421875,90.72000122070312,259.8900146484375
2021-06-15,129.63999938964844,169.156494140625,166.27000427246094,41.38999938964844,126.03299713134766,371.29998779296875,155.17999267578125,90.69999694824219,258.3599853515625
2021-06-16,130.14999389648438,170.7624969482422,164.67999267578125,41.619998931884766,125.69650268554688,371.0,156.27000427246094,91.0999984741211,257.3800048828125
2021-06-17,131.7899932861328,174.46200561523438,162.1300048828125,39.79999923706055,126.37100219726562,361.5,151.75999450683594,87.91000366210938,260.8999938964844
2021-06-18,130.4600067138672,174.34500122070312,158.1699981689453,38.779998779296875,125.56749725341797,348.8299865722656,147.9199981689453,84.08999633789062,259.42999267578125
2021-06-21,132.3000030517578,172.697998046875,164.89999389648438,39.75,126.45500183105469,357.5400085449219,150.42999267578125,85.94000244140625,262.6300048828125
2021-06-22,133.97999572753906,175.27200317382812,164.5,39.970001220703125,126.99949645996094,357.5299987792969,150.2100067138672,85.69999694824219,265.510009765625
2021-06-23,133.6999969482422,175.1909942626953,166.02000427246094,40.20000076293945,126.46150207519531,361.04998779296875,151.1199951171875,85.87000274658203,265.2699890136719
2021-06-24,133.41000366210938,172.45399475097656,168.2100067138672,40.83000183105469,127.28199768066406,368.75,152.50999450683594,87.08000183105469,266.69000244140625
2021-06-25,133.11000061035156,170.072998046875,169.4499969482422,41.619998931884766,126.99500274658203,368.7699890136719,154.0500030517578,88.4000015258789,265.0199890136719
2021-06-28,134.77999877929688,172.1945037841797,164.77999877929688,41.560001373291016,126.81950378417969,368.7099914550781,154.3300018310547,87.69999694824219,268.7200012207031
2021-06-29,136.3300018310547,172.40699768066406,164.25,40.88999938964844,126.01850128173828,372.6199951171875,154.13999938964844,90.63999938964844,271.3999938964844
2021-06-30,136.9600067138672,172.00799560546875,165.22999572753906,41.22999954223633,125.31600189208984,379.5299987792969,155.5399932861328,91.69000244140625,270.8999938964844
2021-07-01,137.27000427246094,171.64849853515625,166.94000244140625,41.540000915527344,126.36849975585938,374.989990234375,157.0800018310547,92.0199966430664,271.6000061035156
2021-07-02,139.9600067138672,175.5489959716797,168.5,41.150001525878906,128.718994140625,374.1600036621094,156.02999877929688,92.02999877929688,277.6499938964844
